"wage","exper","school","rural","year","age","hours","trad","min","con","bus","fin","boom_twn"
18.1779556403567,5,11,0,2021,22,1020,0,0,1,0,0,1
25.8431004108254,6,11,0,2022,23,1205,1,0,0,0,0,1
18.7064973697171,7,11,0,2023,24,1909,1,0,0,0,0,1
19.4191104279544,8,11,0,2024,25,1956,0,0,1,0,0,1
28.1467205143933,9,11,0,2025,26,1610,0,0,1,0,0,1
10.6173195820839,2,11,0,2019,19,1680,1,0,0,0,0,1
18.581452093496,3,11,0,2020,20,1720,1,0,0,0,0,1
18.3219183027141,4,11,0,2021,21,1456,1,0,0,0,0,1
15.0067346060383,5,11,0,2022,22,984,1,0,0,0,0,1
20.4928554744563,6,11,0,2023,23,680,1,0,0,0,0,1
13.1491543478655,7,11,0,2024,24,2084,1,0,0,0,0,1
22.7766692479574,8,11,0,2025,25,1216,1,0,0,0,0,1
17.6961325693917,1,15,0,2018,22,1905,1,0,0,0,0,1
18.1205471794734,2,12,0,2018,20,2000,1,0,0,0,0,1
13.9210356166505,3,12,0,2019,21,1624,1,0,0,0,0,1
11.9761224254863,5,12,1,2021,23,1940,1,0,0,0,0,1
17.9525370806021,6,12,1,2022,24,1920,1,0,0,0,0,1
19.6105781636433,7,12,1,2023,25,2000,1,0,0,0,0,1
10.3675902264692,8,12,1,2024,26,2000,1,0,0,0,0,1
19.4683035034625,9,12,1,2025,27,2000,1,0,0,0,0,1
21.6236964063079,2,13,0,2018,21,2035,1,0,0,0,0,1
21.5587736681277,3,13,0,2019,22,2205,1,0,0,0,0,1
22.4894335222308,6,13,0,2022,25,2000,0,0,0,1,0,1
20.7648068926804,10,12,1,2025,28,2040,1,0,0,0,0,0
4.26062852873583,2,11,1,2018,19,2400.8,1,0,0,0,0,0
17.2044426262688,3,11,1,2019,20,1928,1,0,0,0,0,0
6.22671055205936,3,11,1,2019,20,1137,0,0,0,1,0,0
17.4158806258008,4,11,1,2020,21,720,1,0,0,0,0,0
8.72228244587822,5,11,1,2021,22,1170,1,0,0,0,0,0
16.1874490887095,6,11,1,2022,23,2000,1,0,0,0,0,0
8.11555482822819,7,11,1,2023,24,2000,0,0,0,0,1,0
19.2739866114373,8,11,1,2024,25,2000,0,0,0,0,1,0
19.4740332403812,9,11,0,2025,26,2000,0,0,0,0,1,0
15.7029943180792,4,12,1,2018,22,2424.8,1,0,0,0,0,0
23.8574844656887,5,12,1,2019,23,2379.5,0,0,0,1,0,0
20.3810789600641,6,12,0,2020,24,2378,1,0,0,0,0,0
22.8704725922021,7,12,0,2021,25,2390.3,0,0,0,1,0,0
15.3836737231659,8,12,0,2022,26,2399.75,0,0,0,1,0,0
16.8991904396281,9,12,0,2023,27,2382.5,0,0,0,1,0,0
13.5086032436032,10,12,1,2024,28,2140,0,0,0,1,0,0
14.0753261495547,11,12,1,2025,29,2350,0,0,0,1,0,0
9.12435928473372,2,12,0,2018,20,1960,0,0,1,0,0,1
8.81742347224374,7,12,0,2023,25,2050,0,0,1,0,0,1
25.2255035572679,9,12,0,2025,27,2400,0,0,0,1,0,1
21.553431608433,6,11,1,2021,23,1540,0,0,0,1,0,1
23.7187596459367,8,11,1,2023,25,2461.1,1,0,0,0,0,1
27.2718161202828,2,12,0,2018,20,840,0,1,0,0,0,1
23.9930041567685,7,12,0,2023,25,2418.65,1,0,0,0,0,1
12.5971925648081,8,12,0,2024,26,1992,1,0,0,0,0,1
13.7607795938646,9,12,0,2025,27,1880,1,0,0,0,0,1
18.5055736417458,2,13,0,2018,21,2439.5,1,0,0,0,0,1
19.5111708922817,3,13,0,2019,22,2529.5,1,0,0,0,0,1
21.2282293992671,4,13,0,2020,23,2496.95,1,0,0,0,0,1
16.4208623251659,5,13,0,2021,24,2488.4,1,0,0,0,0,1
17.8417322703475,4,10,0,2020,20,704,0,0,0,0,1,0
12.2169542837586,5,10,0,2021,21,707,0,0,0,0,1,0
15.7098435632696,6,10,0,2022,22,987,1,0,0,0,0,0
20.7309745535657,9,10,0,2025,25,2000,0,0,0,1,0,0
22.4152616475791,3,12,0,2018,21,2000,0,0,0,1,0,1
19.5221129322831,4,12,0,2019,22,2000,1,0,0,0,0,1
11.9423496797113,5,12,0,2020,23,2000,1,0,0,0,0,1
18.4533131118552,6,12,0,2021,24,2000,1,0,0,0,0,1
16.9321610785012,7,12,0,2022,25,2000,1,0,0,0,0,1
25.2858916535096,8,12,0,2023,26,2210,1,0,0,0,0,1
23.6600972326328,11,12,1,2025,29,2000,0,0,0,1,0,1
20.127104424998,2,10,1,2018,18,1130,1,0,0,0,0,1
14.8352234846603,3,10,1,2019,19,1830,1,0,0,0,0,1
11.8907717010586,4,12,1,2020,22,2287,0,0,1,0,0,1
13.6474290356068,2,11,1,2018,19,1818,1,0,0,0,0,0
17.7629764986002,3,11,1,2019,20,1800,1,0,0,0,0,0
9.77916434062166,4,11,1,2020,21,1740,1,0,0,0,0,0
15.2986365550804,5,11,1,2021,22,1812,1,0,0,0,0,0
9.04437340674348,6,11,1,2022,23,1612,1,0,0,0,0,0
15.5734339173443,7,11,1,2023,24,1836,1,0,0,0,0,0
8.03464934760184,8,11,1,2024,25,1881,1,0,0,0,0,0
15.9401185358901,9,11,1,2025,26,1858,1,0,0,0,0,0
15.6931599857881,5,11,1,2018,22,2176,0,0,0,1,0,1
11.4711068590433,7,11,1,2020,24,2076,0,0,0,1,0,1
5.33717254741569,8,11,1,2021,25,2174,0,0,0,1,0,1
7.00402412648458,10,11,1,2023,27,2213,0,0,1,0,0,1
10.0428903801648,11,11,1,2024,28,1800,0,0,0,1,0,1
6.99715873410315,12,11,1,2025,29,2426,0,0,0,1,0,1
20.9724941192286,4,12,1,2018,22,2248,0,1,0,0,0,1
18.3852313912396,5,12,1,2019,23,1456,0,1,0,0,0,1
15.1121538996226,6,12,1,2020,24,2000,0,1,0,0,0,1
20.612736946557,7,12,1,2021,25,920,0,1,0,0,0,1
17.4398672543876,8,12,1,2022,26,2168,0,1,0,0,0,1
14.3906562861387,9,12,1,2023,27,2362.4,0,1,0,0,0,1
17.7443682330768,10,12,1,2024,28,2362.4,0,1,0,0,0,1
30.3281898721604,11,12,1,2025,29,2362.4,1,0,0,0,0,1
9.92993236133261,2,12,1,2018,20,2000,0,0,0,1,0,0
16.0484899648156,3,12,1,2019,21,2000,0,0,0,1,0,0
21.2210508111753,4,12,1,2020,22,2000,1,0,0,0,0,0
15.0597823049917,5,12,1,2021,23,2000,1,0,0,0,0,0
15.4563369822447,6,12,1,2022,24,2000,0,0,0,1,0,0
14.2915702881035,8,12,1,2024,26,2000,0,0,0,1,0,0
14.9585536056163,9,12,1,2025,27,2000,0,0,0,1,0,0
8.17959184273453,1,12,1,2018,19,2627.6,0,0,1,0,0,1
10.4251701016335,3,12,0,2020,21,1960,0,0,1,0,0,1
23.5046479089407,7,12,0,2024,25,1760,0,0,1,0,0,1
27.1941557454555,8,12,0,2025,26,2471.6,0,0,1,0,0,1
17.7120445987117,3,12,1,2018,21,2000,0,0,0,1,0,1
13.0815140685498,4,12,1,2019,22,1880,0,0,1,0,0,1
21.2214617466242,5,12,1,2020,23,2000,0,0,1,0,0,1
16.1669813642144,6,12,1,2021,24,2000,0,0,1,0,0,1
12.0878122904043,7,12,1,2022,25,2000,0,0,1,0,0,1
9.1575751629209,8,12,1,2023,26,2000,0,0,1,0,0,1
20.7922931493413,9,12,1,2024,27,2000,0,0,1,0,0,1
10.8610947645328,10,12,1,2025,28,2000,0,0,1,0,0,1
22.6627851606504,9,12,0,2025,27,2000,1,0,0,0,0,1
7.03205316751962,4,9,0,2019,19,400,0,0,1,0,0,1
2.45181820084138,6,9,0,2021,21,2225,0,0,1,0,0,1
5.02036969388576,7,9,0,2022,22,2115,0,0,1,0,0,1
9.12663354992027,8,9,0,2023,23,2000,0,0,1,0,0,1
12.8300716023409,9,9,0,2024,24,1840,0,0,1,0,0,1
18.9304265123176,10,9,0,2025,25,2000,0,0,1,0,0,1
9.9113892837543,2,13,0,2018,21,2037,0,0,1,0,0,0
23.7498976163344,3,13,0,2019,22,2070,0,0,0,1,0,0
16.2276031894278,4,13,0,2020,23,2000,0,0,0,1,0,0
19.8104540651767,5,13,0,2021,24,2210,0,0,0,1,0,0
25.1636375773148,6,13,0,2022,25,2260,0,0,0,1,0,0
17.3039435495095,7,13,0,2023,26,2371.25,0,0,0,1,0,0
15.4527287145118,9,13,0,2025,28,2000,0,0,0,1,0,0
20.1495671782619,1,14,0,2018,21,1290,1,0,0,0,0,0
10.6446089824481,2,14,0,2019,22,1978,0,0,0,1,0,0
16.9818014391641,3,14,0,2020,23,1564,1,0,0,0,0,0
14.0398919384875,4,14,0,2021,24,1910,1,0,0,0,0,0
13.7622622504184,5,14,0,2022,25,2000,1,0,0,0,0,0
15.2875872298412,6,14,0,2023,26,2000,1,0,0,0,0,0
21.103013586785,7,14,0,2024,27,2363,1,0,0,0,0,0
23.1273523009307,8,14,0,2025,28,2450.15,1,0,0,0,0,0
8.78763296606059,5,12,0,2018,23,1765,1,0,0,0,0,0
22.4066352512366,6,12,0,2019,24,1980,1,0,0,0,0,0
11.9102558553757,7,12,0,2020,25,2000,1,0,0,0,0,0
10.731052591716,8,12,0,2021,26,2000,1,0,0,0,0,0
9.40152438024301,9,12,0,2022,27,1960,1,0,0,0,0,0
14.080370417804,2,11,0,2018,19,2218,1,0,0,0,0,1
6.54195528160472,2,11,0,2018,19,2000,0,0,1,0,0,0
15.9001102239785,5,11,0,2021,22,1476,0,0,1,0,0,0
5.03957821067948,6,11,0,2022,23,1800,0,0,1,0,0,0
13.2518569812152,7,11,0,2023,24,2000,0,0,1,0,0,0
6.41257163607926,9,11,0,2025,26,1920,0,0,1,0,0,0
6.83361206730027,2,10,0,2018,18,1390,0,0,0,0,1,1
15.5880122799522,3,10,0,2019,19,943,1,0,0,0,0,1
9.96123359056158,4,10,0,2020,20,1673,1,0,0,0,0,1
17.4053527197482,6,10,0,2022,22,1990,0,0,0,0,1,1
20.8540938774945,7,10,0,2023,23,1902,0,0,0,0,1,1
13.0132015792808,8,10,0,2024,24,1978,0,0,0,0,1,1
22.2050460679399,9,10,0,2025,25,2268,0,0,0,0,1,1
7.45260617651386,5,12,0,2018,23,2270,0,0,1,0,0,1
15.3841812813,6,12,0,2019,24,1870,0,0,1,0,0,1
16.0917811436967,7,12,0,2020,25,1560,1,0,0,0,0,1
21.0983723618493,8,12,0,2021,26,2242,0,1,0,0,0,1
24.0715678373234,11,12,0,2024,29,1840,1,0,0,0,0,1
22.4685692000298,12,12,0,2025,30,2399,0,1,0,0,0,1
19.7110110841588,4,12,0,2018,22,2148,1,0,0,0,0,1
13.7628098986916,5,12,0,2019,23,2024,1,0,0,0,0,1
26.5997863782458,6,12,0,2020,24,2000,1,0,0,0,0,1
11.9410140061037,7,12,0,2021,25,2150,1,0,0,0,0,1
13.5721461342577,8,12,0,2022,26,2380,1,0,0,0,0,1
13.7920229483449,9,12,0,2023,27,2205,1,0,0,0,0,1
16.360157731841,10,12,0,2024,28,2018,1,0,0,0,0,1
13.8136160668163,11,12,0,2025,29,2000,1,0,0,0,0,1
8.70782132582159,10,12,1,2025,28,2612,1,0,0,0,0,0
12.1122318850767,6,12,0,2020,24,2388.65,1,0,0,0,0,1
13.4119040757384,7,12,0,2021,25,2492.6,1,0,0,0,0,1
22.2266426549928,8,12,0,2022,26,1674,0,1,0,0,0,1
21.3193419159059,10,12,1,2024,28,2389.4,0,0,1,0,0,1
23.3143659004056,11,12,1,2025,29,2468.75,0,0,0,1,0,1
19.0731883011288,2,12,1,2018,20,2362.4,1,0,0,0,0,0
14.9474577094965,3,12,1,2019,21,2362.4,1,0,0,0,0,0
8.43047633769674,4,12,0,2020,22,2362.4,1,0,0,0,0,0
21.9210489816002,5,12,0,2021,23,2362.4,1,0,0,0,0,0
10.4061977266893,6,12,0,2022,24,2362.4,1,0,0,0,0,0
22.2030407641069,7,12,0,2023,25,2072,1,0,0,0,0,0
18.8322420943775,8,12,0,2024,26,2352,1,0,0,0,0,0
8.98513411235137,9,12,0,2025,27,2362.4,1,0,0,0,0,0
15.0161622250103,4,13,1,2018,23,1134,1,0,0,0,0,1
21.1197368946874,3,13,0,2018,22,2000,0,0,0,1,0,0
24.1310989622492,5,13,0,2020,24,2000,0,0,0,1,0,0
14.7960440174787,6,13,0,2021,25,2000,0,0,0,1,0,0
21.6700162013142,8,13,0,2023,27,2000,0,0,0,1,0,0
17.2918011719791,9,13,0,2024,28,2220,0,0,0,1,0,0
18.5605981536059,10,13,0,2025,29,2155,0,0,0,1,0,0
20.2851388694629,4,12,1,2018,22,2238,1,0,0,0,0,1
18.799279731348,5,12,1,2019,23,2396,1,0,0,0,0,1
14.6704234106831,7,13,0,2023,26,2000,0,0,0,0,1,0
31.5268632323102,9,13,0,2025,28,2000,0,0,0,0,1,0
10.8683120631365,2,12,1,2018,20,2208,1,0,0,0,0,1
15.7812248962926,3,12,1,2019,21,2415.2,1,0,0,0,0,1
6.36607856951017,4,12,1,2020,22,2506.55,1,0,0,0,0,1
20.0001516358234,5,12,1,2021,23,2454.5,1,0,0,0,0,1
17.8659631463079,6,12,1,2022,24,2400.65,1,0,0,0,0,1
19.6395209379112,7,12,1,2023,25,2000,1,0,0,0,0,1
16.0495280063784,8,12,1,2024,26,2000,0,1,0,0,0,1
12.0319038401143,5,11,1,2020,22,2112,0,1,0,0,0,1
19.2506930035119,8,11,1,2023,25,2000,0,1,0,0,0,1
25.1567990442578,10,11,1,2025,27,2000,0,1,0,0,0,1
13.6003371929655,6,9,0,2018,21,2000,0,0,1,0,0,1
19.9673919713239,8,9,1,2020,23,1760,0,0,1,0,0,1
10.3052038069539,9,9,0,2021,24,2464.4,0,0,1,0,0,1
12.6217783039608,11,9,1,2023,26,2360,1,0,0,0,0,1
7.04192470301027,12,9,1,2024,27,2000,0,0,0,1,0,1
15.5700267295355,13,9,1,2025,28,1570,0,0,1,0,0,1
7.80300693890114,4,12,1,2018,22,2000,1,0,0,0,0,1
13.8722375044717,5,12,1,2019,23,2344,1,0,0,0,0,1
10.4070377482473,6,12,1,2020,24,2362.4,1,0,0,0,0,1
22.1118107189772,7,12,1,2021,25,2362.4,1,0,0,0,0,1
16.9666982280342,8,12,1,2022,26,2362.4,1,0,0,0,0,1
19.2292675712125,5,12,1,2018,23,2000,1,0,0,0,0,1
6.67830546323795,6,12,1,2019,24,2000,1,0,0,0,0,1
17.6065306011042,7,12,1,2020,25,2000,1,0,0,0,0,1
7.56125981696386,8,12,1,2021,26,2000,1,0,0,0,0,1
22.4620953013162,10,12,1,2023,28,2000,1,0,0,0,0,1
20.3410836538703,11,12,1,2024,29,2000,1,0,0,0,0,1
9.46083020032806,12,12,1,2025,30,2000,1,0,0,0,0,1
19.6836976117873,3,12,1,2018,21,1400,1,0,0,0,0,1
8.62980395182128,4,12,1,2019,22,2000,1,0,0,0,0,1
19.2713577429978,5,12,1,2020,23,2000,1,0,0,0,0,1
19.8170644512717,6,12,1,2021,24,2000,1,0,0,0,0,1
23.8277093639915,7,12,1,2022,25,2000,1,0,0,0,0,1
22.8691264470994,8,12,1,2023,26,2000,1,0,0,0,0,1
18.8604866137235,9,12,1,2024,27,2000,1,0,0,0,0,1
28.7947303967945,10,12,1,2025,28,2000,1,0,0,0,0,1
23.7133893315653,3,14,1,2018,23,2000,0,0,1,0,0,0
18.597246472867,4,14,1,2019,24,2000,0,0,1,0,0,0
26.4906389753465,5,14,1,2020,25,1280,0,0,1,0,0,0
22.9915081172006,6,14,1,2021,26,600,0,0,1,0,0,0
13.3997884479384,8,14,1,2023,28,2000,0,0,1,0,0,0
14.6374821082787,9,14,1,2024,29,2000,0,0,1,0,0,0
9.89716158223314,2,10,1,2018,18,1233,1,0,0,0,0,1
9.71682111932058,3,10,0,2019,19,2140,0,0,0,0,1,1
19.9465089708356,4,10,1,2020,20,2374.25,0,0,0,1,0,1
17.5620659523477,5,10,1,2021,21,1980,1,0,0,0,0,1
14.6106264217288,6,10,0,2022,22,2000,0,0,0,0,1,1
19.0163342481653,7,10,0,2023,23,2094,0,0,0,0,1,1
13.2828576817283,8,10,0,2024,24,2020,0,0,0,0,1,1
11.762374733756,9,10,0,2025,25,2070,0,0,0,0,1,1
17.9025540944268,2,12,0,2018,20,2390,1,0,0,0,0,0
22.2241014054718,3,12,0,2019,21,2260,1,0,0,0,0,0
8.52949382601566,4,12,0,2020,22,2260,1,0,0,0,0,0
12.9707024049456,5,12,0,2021,23,2119,1,0,0,0,0,0
14.4212217702598,6,12,0,2022,24,2236,1,0,0,0,0,0
23.330135854459,7,12,0,2023,25,2260,1,0,0,0,0,0
22.0061719010007,8,12,0,2024,26,2050,1,0,0,0,0,0
18.41995154938,9,12,0,2025,27,2160,1,0,0,0,0,0
20.8103193743,3,13,0,2018,22,2000,0,0,0,1,0,0
14.5567390819094,4,13,0,2019,23,2000,0,0,0,1,0,0
17.0985498771767,9,13,0,2024,28,2000,0,0,0,1,0,0
25.7911740201616,10,13,0,2025,29,2000,0,0,0,1,0,0
12.6546448538949,4,13,0,2018,23,424,1,0,0,0,0,0
9.69438502910037,5,13,0,2019,24,2111,0,0,1,0,0,0
29.0887734441344,11,13,0,2025,30,1920,0,0,1,0,0,0
20.936963997864,8,9,0,2023,23,2465,1,0,0,0,0,1
19.1736402091043,9,9,0,2024,24,2280,1,0,0,0,0,1
19.2561357555625,10,9,0,2025,25,2483.9,0,0,0,1,0,1
20.5493837670807,3,13,0,2018,22,679,1,0,0,0,0,1
15.5272986288461,4,13,0,2019,23,1775,1,0,0,0,0,1
21.9422776466453,5,13,0,2020,24,2129,1,0,0,0,0,1
22.2019430441014,6,13,0,2021,25,2216,1,0,0,0,0,1
23.2856692234878,7,13,0,2022,26,2315,1,0,0,0,0,1
30.7376221583168,8,13,0,2023,27,2138,1,0,0,0,0,1
33.1592210395758,9,13,0,2024,28,629,1,0,0,0,0,1
25.308067118762,10,13,0,2025,29,2397.35,1,0,0,0,0,1
8.13040253996296,4,9,0,2018,19,647,1,0,0,0,0,0
4.5778716369781,5,9,0,2019,20,1285,1,0,0,0,0,0
9.77486273273368,6,9,0,2020,21,1702,0,0,0,1,0,0
14.0665715863239,7,9,0,2021,22,2104,1,0,0,0,0,0
10.6945155086033,8,9,0,2022,23,2142,1,0,0,0,0,0
5.95980613731236,9,9,0,2023,24,2156,1,0,0,0,0,0
18.2590347826685,10,9,0,2024,25,2118,1,0,0,0,0,0
5.94293332418914,11,9,0,2025,26,1664,1,0,0,0,0,0
15.6127648009402,2,12,0,2018,20,570,0,0,0,1,0,0
17.9856930379486,3,12,0,2019,21,1211,0,0,0,1,0,0
6.91098934819384,3,12,0,2018,21,2456,0,0,0,1,0,0
6.09343851099677,4,12,0,2019,22,1850,0,0,0,1,0,0
19.4707530518116,10,12,0,2025,28,2378,1,0,0,0,0,0
21.1344144781274,1,14,0,2018,21,2185,1,0,0,0,0,1
16.7550587498841,2,14,0,2019,22,2122,1,0,0,0,0,1
9.71395173262377,3,14,0,2020,23,2365.1,1,0,0,0,0,1
24.5269889002792,4,14,0,2021,24,2356,1,0,0,0,0,1
21.9010554065732,5,14,0,2022,25,1755,0,0,0,1,0,1
28.5811223022871,6,14,0,2023,26,1405,0,0,0,0,1,1
27.934724535803,7,14,0,2024,27,2444.75,0,0,0,0,1,1
20.3979791261165,8,14,0,2025,28,2438,0,0,0,0,1,1
13.0006897693123,7,12,0,2020,25,1896,0,0,1,0,0,1
17.6882222485673,1,12,1,2018,19,410,1,0,0,0,0,0
12.6073760810067,2,10,0,2018,18,1284,1,0,0,0,0,0
17.4284038562927,3,10,0,2019,19,1472,1,0,0,0,0,0
12.0888921777253,4,10,0,2020,20,1810,1,0,0,0,0,0
9.44934495776386,5,10,0,2021,21,2000,1,0,0,0,0,0
10.9964042975194,6,10,0,2022,22,2118,1,0,0,0,0,0
5.64854136228294,7,10,0,2023,23,2000,1,0,0,0,0,0
16.8685679643485,8,10,0,2024,24,2000,1,0,0,0,0,0
23.1677445320658,2,14,0,2018,22,1144,1,0,0,0,0,0
9.80754130521197,3,14,0,2019,23,2298,0,0,0,1,0,0
16.8219359029786,5,14,0,2021,25,2104,1,0,0,0,0,0
21.2040881171731,6,14,0,2022,26,1736,1,0,0,0,0,0
19.0282931065111,9,14,0,2025,29,2000,0,0,0,1,0,0
20.863224265922,4,12,1,2018,22,1880,0,0,1,0,0,1
12.2462851737027,5,12,1,2019,23,1960,0,0,1,0,0,1
12.9691048540565,6,12,1,2020,24,1275,0,0,1,0,0,1
18.3753032955162,7,12,0,2021,25,1760,0,0,1,0,0,1
26.3413306271772,11,12,0,2025,29,1520,0,0,1,0,0,1
12.4093779659135,3,13,0,2018,22,2000,1,0,0,0,0,0
24.1652359366018,4,13,0,2019,23,2088,1,0,0,0,0,0
10.8808099102311,5,13,0,2020,24,2221,1,0,0,0,0,0
12.6038626254575,6,13,0,2021,25,2070,1,0,0,0,0,0
12.8273294863419,7,13,0,2022,26,2200,1,0,0,0,0,0
24.4895998584466,8,13,0,2023,27,2224,1,0,0,0,0,0
21.73011303268,9,13,0,2024,28,2356,1,0,0,0,0,0
18.2825639806478,10,13,0,2025,29,2372.3,1,0,0,0,0,0
5.6301198170044,2,11,0,2018,19,1796,1,0,0,0,0,0
8.91538655642409,3,11,0,2019,20,1798,1,0,0,0,0,0
18.1949294295203,4,11,0,2020,21,2000,1,0,0,0,0,0
10.2683839173677,5,11,0,2021,22,2000,0,0,0,1,0,0
25.884385493186,7,11,0,2023,24,2000,0,0,0,1,0,0
25.8779394425885,9,11,0,2025,26,2000,0,0,0,1,0,0
21.3731734320104,3,12,0,2018,21,2000,1,0,0,0,0,1
20.0857503546655,4,12,0,2019,22,2000,1,0,0,0,0,1
14.9038856204633,5,12,0,2020,23,2360,1,0,0,0,0,1
23.9024859626035,6,12,1,2021,24,2000,1,0,0,0,0,1
12.661426760648,7,12,1,2022,25,2000,1,0,0,0,0,1
22.1380209079878,8,12,1,2023,26,1920,1,0,0,0,0,1
12.7032522880642,9,12,1,2024,27,2443.4,1,0,0,0,0,1
21.1982424244918,10,12,1,2025,28,2493.35,1,0,0,0,0,1
14.1861170382857,12,8,1,2023,26,2068,1,0,0,0,0,1
15.3757773370292,13,8,1,2024,27,2000,0,0,1,0,0,1
13.5156890338234,14,8,1,2025,28,1920,0,0,1,0,0,1
21.2600725896925,4,12,0,2018,22,2030,1,0,0,0,0,0
18.5661552718369,5,12,0,2019,23,2000,1,0,0,0,0,0
14.9214394134171,6,12,0,2020,24,2000,1,0,0,0,0,0
8.06808749587245,7,12,0,2021,25,2000,1,0,0,0,0,0
11.9609980265698,8,12,0,2022,26,2000,1,0,0,0,0,0
16.9222140162987,9,12,0,2023,27,2366,1,0,0,0,0,0
8.35864037796254,10,12,0,2024,28,2378,1,0,0,0,0,0
21.4281877125179,11,12,0,2025,29,2368.1,1,0,0,0,0,0
10.9466184673054,2,10,0,2018,18,960,1,0,0,0,0,1
13.4160338615641,3,10,0,2019,19,1347,1,0,0,0,0,1
16.7124517055292,4,10,0,2020,20,1692,1,0,0,0,0,1
21.4161988906972,5,10,0,2021,21,1614,1,0,0,0,0,1
25.2313372177379,6,10,0,2022,22,806,1,0,0,0,0,1
19.4408156308488,7,10,0,2023,23,1099,1,0,0,0,0,1
16.7249931141116,11,12,0,2025,29,2000,0,0,0,1,0,1
19.9412895282309,5,11,0,2021,22,2000,0,0,0,1,0,1
24.3293666224162,6,11,0,2022,23,2000,0,0,0,1,0,1
15.1139857443659,7,11,0,2023,24,2000,0,0,0,1,0,1
12.9504190178852,8,11,0,2024,25,2215,0,0,0,1,0,1
12.5732649108772,9,11,0,2025,26,2411,0,0,0,1,0,1
6.14368597174663,3,13,0,2018,22,1720,0,0,0,1,0,0
24.6340526966946,8,13,0,2023,27,1937,0,0,0,0,1,0
24.2299974496429,9,13,0,2024,28,1930,0,0,0,0,1,0
8.42080444390745,6,12,0,2022,24,2393,1,0,0,0,0,1
7.42454323391433,8,12,0,2024,26,2050,1,0,0,0,0,1
11.758924732135,7,11,0,2024,24,1760,0,0,0,1,0,1
13.0862893491051,6,7,0,2018,19,1640,0,0,1,0,0,1
8.93664408474178,7,7,0,2019,20,2464.4,0,0,1,0,0,1
11.9893343844273,8,7,0,2020,21,2446.4,0,0,1,0,0,1
14.1718165651245,9,7,0,2021,22,1710,0,0,1,0,0,1
9.77288408316298,10,7,0,2022,23,1810,0,0,1,0,0,1
5.24940128974314,11,7,0,2023,24,1960,0,0,1,0,0,1
6.04376750928302,12,7,0,2024,25,1640,0,0,1,0,0,1
23.241588280492,13,7,0,2025,26,2000,0,0,1,0,0,1
9.84230234844132,6,12,0,2023,24,2045,0,0,0,1,0,0
17.4482682447807,7,12,0,2024,25,2190,0,0,0,1,0,0
35.9956814807312,8,12,0,2025,26,595,0,0,0,1,0,0
12.7405873409483,3,10,0,2018,19,375,0,0,1,0,0,1
9.23101043302293,4,10,0,2019,20,2000,0,0,0,1,0,1
12.5306239241104,5,10,0,2020,21,1840,0,0,0,1,0,1
13.0914866653461,3,15,0,2020,24,1740,0,0,0,1,0,1
30.2828798502128,5,15,0,2022,26,1928,0,0,0,1,0,1
27.3574833072047,7,15,0,2024,28,2000,0,0,0,1,0,1
19.7661369652812,8,15,1,2025,29,2000,0,0,0,1,0,1
6.18543622494764,1,12,0,2018,19,972,1,0,0,0,0,1
16.6716316459803,2,12,0,2019,20,1328,1,0,0,0,0,1
21.1574148683731,3,12,0,2020,21,1242,1,0,0,0,0,1
23.9931157289671,4,12,0,2021,22,2049,1,0,0,0,0,1
13.2100264848976,5,12,0,2022,23,2390,0,0,0,0,1,1
31.2062449018209,7,12,0,2024,25,1944,1,0,0,0,0,1
17.1098844300704,3,14,0,2018,23,1764,0,0,0,0,1,1
18.5615026198832,4,14,0,2019,24,1824,0,0,0,0,1,1
27.5673495095579,5,14,0,2020,25,1844,0,0,0,0,1,1
32.7838641188268,6,14,0,2021,26,1609,0,0,0,0,1,1
32.7375897707741,7,14,0,2022,27,1674,0,0,0,0,1,1
23.1163063272767,8,14,0,2023,28,1940,0,0,0,0,1,1
40.3240314888386,9,14,0,2024,29,2000,0,0,0,0,1,1
23.2321377828161,10,14,0,2025,30,1832,0,0,0,0,1,1
16.2756294446828,2,12,0,2019,20,2170,0,0,0,1,0,0
15.1264242176377,3,12,0,2020,21,2036,0,0,0,1,0,0
14.8620810467989,4,12,0,2021,22,2000,0,0,0,1,0,0
9.80878276616568,5,12,0,2022,23,2000,0,0,0,1,0,0
14.5461514164729,6,12,0,2023,24,2040,0,0,0,1,0,0
17.430564980632,7,12,0,2024,25,944,0,0,0,1,0,0
21.3717725005223,8,12,0,2025,26,1216,0,0,0,1,0,0
8.54669494598908,3,10,0,2018,19,1744,1,0,0,0,0,0
6.30416441801257,4,10,0,2019,20,1820,1,0,0,0,0,0
11.8272574592456,6,10,0,2021,22,1692,1,0,0,0,0,0
9.25824196147699,7,10,0,2022,23,2280,1,0,0,0,0,0
15.6158882910647,8,10,0,2023,24,1936,1,0,0,0,0,0
10.5237818241026,9,10,0,2024,25,1120,0,0,0,1,0,0
21.7416714369513,10,10,0,2025,26,2124,0,0,0,1,0,0
21.197194472738,3,12,0,2018,21,2484.05,1,0,0,0,0,0
26.2966644162409,4,12,0,2019,22,2184,1,0,0,0,0,0
11.2729593383703,5,12,0,2020,23,2493.8,1,0,0,0,0,0
19.5747034644801,6,12,0,2021,24,2302,0,0,0,0,1,0
10.3117566577854,8,12,0,2023,26,2363,0,0,0,1,0,0
15.647694966772,9,12,0,2024,27,2378,0,0,0,0,1,0
20.4177250401287,10,12,0,2025,28,2378,0,0,0,0,1,0
14.1881147215907,2,15,0,2018,23,1800,0,0,0,0,1,0
